FECDIA,CODAGENTEVIABCP,CONSULTA DE 3 ULTIMAS OPE PROCESADOS,CONSULTA DE MOVIMIENTOS PROCESADOS,CONSULTA DE MOVIMIENTOS RECHAZADOS,CONSULTA DE SALDOS PROCESADOS,CONSULTA DE SALDOS RECHAZADOS,DEPOSITOS PROCESADOS,DEPOSITOS RECHAZADOS,DESCARGO DE GIROS PROCESADOS,DESCARGO DE GIROS RECHAZADOS,EMISION DE GIRO PROCESADOS,EMISION DE GIRO RECHAZADOS,REPORTE CIERRE PROCESADOS,REPORTE CIERRE RECHAZADOS,RETIROS PROCESADOS,RETIROS RECHAZADOS
2021-03-01,H988600,2,3,1,11,0,46,0,4,0,3,0,1,0,77,7
2021-03-01,H988607,0,7,0,14,1,87,1,6,2,11,0,2,0,113,13
2021-03-01,H988625,8,11,0,15,0,71,1,45,0,14,0,1,0,87,5
2021-03-01,H988626,13,2,0,38,2,114,0,28,2,19,0,1,0,174,16
2021-03-01,H988628,0,6,0,5,0,20,0,3,0,6,0,0,0,42,3
2021-03-01,H988630,1,19,0,0,0,125,0,13,2,7,0,1,0,92,4
2021-03-01,H988644,2,24,5,8,0,36,0,32,1,21,0,1,0,45,9
2021-03-01,H988645,12,32,0,12,1,25,0,10,0,13,1,1,0,51,11
2021-03-01,H988649,1,29,0,11,0,26,0,17,3,5,0,1,0,53,3
2021-03-01,H988650,0,14,2,16,0,53,6,6,1,8,0,1,0,58,3
2021-03-01,H988652,0,55,1,0,0,27,1,14,0,11,0,2,0,115,4
2021-03-01,H988668,1,2,0,2,0,54,0,35,10,33,0,1,0,21,4
2021-03-01,H988670,0,14,0,4,0,27,1,5,0,3,0,1,0,8,0
2021-03-01,H988684,1,2,1,4,1,103,1,18,0,2,0,2,0,46,5
2021-03-01,H988915,3,0,0,0,0,69,1,10,2,5,0,0,0,72,10
2021-03-01,H988918,0,1,0,1,0,2,0,0,0,0,0,1,0,2,0
2021-03-01,H988926,0,1,0,6,0,39,0,11,0,3,0,1,0,35,3
2021-03-01,H988927,5,0,0,5,0,19,0,26,0,1,0,2,0,23,3
2021-03-01,H988934,0,15,0,8,0,120,0,3,1,9,0,1,0,80,2
2021-03-01,H988935,1,41,0,5,0,83,1,4,0,7,1,1,0,96,5
2021-03-01,H988936,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-03-01,H988937,2,20,2,0,0,76,0,2,0,12,0,2,0,55,4
2021-03-01,H988938,10,3,0,4,0,32,0,4,0,5,0,2,0,24,1
2021-03-01,H988939,3,0,0,9,3,98,0,14,1,13,0,1,0,100,3
2021-03-01,H988942,0,13,0,1,0,19,0,0,0,1,0,1,0,27,1
2021-03-01,H988943,0,23,0,0,0,65,1,8,4,7,0,1,0,67,1
2021-03-01,H988945,0,0,0,0,0,11,0,0,0,0,0,1,0,12,0
2021-03-01,H988946,0,2,0,0,0,13,0,1,0,0,0,1,0,11,0
2021-03-01,H988947,0,2,1,4,0,22,0,0,0,1,0,1,0,17,3
2021-03-01,H988948,5,7,3,0,0,66,0,8,3,15,0,2,0,67,1
2021-03-01,H988950,7,3,0,0,0,60,0,7,0,2,0,2,0,93,18
2021-03-01,H988951,0,0,0,0,0,5,1,0,0,0,0,1,0,2,0
2021-03-01,H988952,1,0,0,1,0,8,2,0,0,2,0,2,0,14,2
2021-03-01,H988955,1,15,2,0,0,42,1,8,2,10,0,2,0,40,1
2021-03-01,H988957,8,4,0,6,2,51,1,4,0,0,0,1,0,40,4
2021-03-01,H988958,0,19,3,10,1,44,0,6,0,3,0,1,0,65,7
2021-03-01,H988959,3,14,0,10,1,52,0,2,0,2,0,2,0,52,2
2021-03-01,H988960,0,3,0,1,0,3,0,0,0,0,0,1,0,3,0
2021-03-01,H988961,0,3,0,4,1,17,0,0,0,0,0,1,0,17,0
2021-03-01,H988963,11,9,0,9,0,43,0,1,0,3,0,2,0,26,4
2021-03-01,H988964,1,1,0,1,0,8,0,4,0,11,0,1,0,8,0
2021-03-01,H988965,0,0,0,0,0,15,1,8,1,3,0,1,0,9,1
2021-03-01,H988967,3,0,0,2,0,12,3,9,0,1,0,1,0,6,0
2021-03-01,H988968,2,59,3,0,0,87,2,18,1,20,0,1,0,135,9
2021-03-01,H988970,0,6,1,2,0,31,1,9,0,3,0,1,0,38,6
2021-03-01,H988971,11,10,1,11,0,83,1,5,0,6,3,1,0,112,3
2021-03-01,H988972,2,7,0,0,0,31,0,0,0,3,0,1,0,26,0
2021-03-01,H988973,2,17,0,0,0,32,1,4,1,3,0,1,0,36,2
2021-03-01,H988974,0,7,0,2,0,18,0,13,1,16,0,1,0,20,4
2021-03-01,H988977,0,17,0,6,0,79,0,12,0,4,0,1,0,48,4
2021-03-01,H988978,7,9,0,41,0,58,2,18,2,7,0,1,0,40,1
2021-03-01,H988980,14,5,0,25,1,49,0,32,2,15,1,1,0,47,3
2021-03-01,H988981,0,0,0,0,0,24,1,12,0,0,0,1,0,8,4
2021-03-01,H988983,0,5,0,9,0,4,0,0,0,0,0,1,0,6,1
2021-03-01,H988984,10,36,2,4,0,133,0,24,1,22,1,1,0,145,6
2021-03-01,H988985,0,4,0,3,0,15,1,0,0,0,0,1,0,4,1
2021-03-01,H988986,0,0,0,0,0,43,0,2,0,4,0,1,0,30,0
2021-03-01,H988987,3,0,0,3,0,14,2,5,0,11,0,1,0,13,0
2021-03-01,H988990,0,9,0,4,0,45,0,4,1,6,1,1,0,42,4
2021-03-01,H988994,0,2,0,10,2,57,0,16,0,15,1,1,0,37,4
2021-03-01,H988995,1,10,1,4,0,36,0,11,3,2,0,1,0,24,4
2021-03-01,H988996,1,4,1,1,0,37,1,5,0,3,0,3,0,32,0
2021-03-01,H988997,1,1,0,7,1,31,0,6,1,3,0,1,0,43,2
2021-03-01,H988998,1,0,0,6,0,14,1,9,1,6,0,0,0,18,1
2021-03-01,H988999,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0
2021-03-01,H989000,1,12,0,1,0,30,0,5,0,3,0,1,0,37,2
2021-03-01,H989001,1,5,1,25,0,93,3,8,0,8,0,1,0,49,4
2021-03-01,H989002,0,3,0,1,0,5,3,0,0,0,0,1,0,4,0
2021-03-01,H989003,0,2,0,5,0,0,0,2,0,0,0,0,0,5,0
2021-03-01,H989005,2,2,0,3,0,16,0,7,0,1,0,1,0,18,1
2021-03-01,H989006,0,0,0,0,0,9,1,1,0,1,0,1,0,0,0
2021-03-01,H989007,2,9,0,1,0,70,1,1,0,3,0,2,0,36,4
2021-03-01,H989011,3,4,0,0,0,19,1,1,0,2,0,1,0,19,2
2021-03-01,H989018,0,2,0,5,0,21,1,2,0,1,0,1,0,23,4
2021-03-01,H989020,0,6,0,0,0,34,1,1,0,0,0,1,0,21,3
2021-03-02,H988573,0,3,0,16,0,66,0,2,0,4,0,1,0,96,2
2021-03-02,H988578,0,3,0,0,0,12,0,2,1,0,0,2,0,8,0
2021-03-02,H988600,0,2,0,7,0,74,0,2,0,0,0,1,0,52,6
2021-03-02,H988607,0,10,1,14,5,96,4,12,0,4,0,3,0,103,6
2021-03-02,H988625,5,9,0,19,1,56,0,31,1,13,0,1,0,73,9
2021-03-02,H988626,10,3,0,29,1,122,1,25,5,8,0,1,0,155,7
2021-03-02,H988628,0,6,0,2,0,41,2,4,2,2,0,1,0,36,0
2021-03-02,H988630,4,13,0,0,0,96,0,18,1,10,0,1,0,96,4
2021-03-02,H988644,4,9,1,8,0,22,0,23,4,10,1,1,0,44,3
2021-03-02,H988645,3,20,0,26,0,14,0,10,0,12,0,1,0,51,7
2021-03-02,H988649,0,12,1,4,0,22,0,4,2,7,0,1,0,28,3
2021-03-02,H988650,2,11,0,14,0,53,0,16,2,1,0,1,0,51,2
2021-03-02,H988652,0,34,0,0,0,33,0,15,3,6,0,0,0,74,1
2021-03-02,H988668,2,1,0,4,0,70,0,31,2,35,0,1,0,26,1
2021-03-02,H988670,0,10,3,7,0,25,1,0,0,2,0,1,0,10,0
2021-03-02,H988684,1,1,0,6,0,102,0,14,0,1,0,1,0,50,2
2021-03-02,H988915,0,0,0,0,0,56,1,2,3,2,0,2,0,45,5
2021-03-02,H988925,1,3,0,0,0,40,1,7,0,4,1,1,0,33,3
2021-03-02,H988926,5,0,0,11,0,35,0,16,1,16,0,2,0,36,6
2021-03-02,H988927,0,3,0,3,1,12,0,6,0,1,0,1,0,11,1
2021-03-02,H988934,0,7,0,3,0,98,3,7,0,2,0,1,0,73,1
2021-03-02,H988935,1,26,1,6,1,93,0,4,0,4,0,1,0,115,5
2021-03-02,H988937,2,25,1,0,0,98,0,5,0,6,0,2,0,135,6
2021-03-02,H988938,15,5,0,4,0,128,0,7,0,23,0,3,0,81,4
2021-03-02,H988939,2,0,0,8,0,83,0,7,1,10,0,1,0,98,8
2021-03-02,H988942,0,7,1,0,0,23,0,0,0,2,0,1,0,26,6
2021-03-02,H988943,0,15,0,0,0,60,0,1,0,5,0,1,0,39,0
2021-03-02,H988945,0,0,0,1,0,10,0,0,0,0,0,1,0,14,1
2021-03-02,H988946,1,4,0,0,0,18,0,1,0,2,0,1,0,23,3
2021-03-02,H988947,1,2,0,9,0,35,0,0,0,0,0,1,0,43,1
2021-03-02,H988948,1,17,1,0,0,76,0,8,0,8,0,1,0,72,2
2021-03-02,H988950,2,3,0,0,0,89,0,7,1,8,0,1,0,77,11
2021-03-02,H988951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-02,H988952,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1
2021-03-02,H988953,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,H988955,3,10,1,1,0,37,0,2,2,3,0,1,0,37,2
2021-03-02,H988957,2,10,3,6,0,44,2,5,2,0,0,1,0,37,1
2021-03-02,H988958,1,9,1,2,0,31,2,6,2,4,0,1,0,32,2
2021-03-02,H988959,1,5,0,12,0,15,1,0,0,3,0,1,0,15,1
2021-03-02,H988960,2,7,0,2,0,23,0,4,0,1,0,1,0,15,0
2021-03-02,H988961,0,3,0,1,0,21,0,0,0,0,0,1,0,14,0
2021-03-02,H988963,2,0,0,13,0,52,0,1,0,7,0,1,0,33,2
2021-03-02,H988964,1,0,0,2,0,9,0,2,0,9,0,1,0,1,0
2021-03-02,H988965,1,1,0,2,0,20,1,1,1,4,0,1,0,12,1
2021-03-02,H988967,1,0,0,1,0,12,1,18,0,1,0,1,0,11,2
2021-03-02,H988968,0,21,0,0,0,49,3,7,1,10,0,1,0,58,10
2021-03-02,H988969,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
2021-03-02,H988970,0,4,0,1,0,57,0,4,0,6,0,1,0,37,1
2021-03-02,H988971,4,13,2,7,0,73,0,11,0,6,0,1,0,105,8
2021-03-02,H988972,1,6,0,0,0,23,0,4,0,4,0,2,0,27,0
2021-03-02,H988973,1,19,1,0,0,28,0,3,5,2,0,1,0,27,0
2021-03-02,H988974,0,3,0,3,0,26,0,13,0,31,1,1,0,13,2
2021-03-02,H988977,1,9,0,4,0,59,0,13,0,3,0,1,0,31,2
2021-03-02,H988978,5,9,0,24,0,65,1,20,0,9,0,2,0,70,10
2021-03-02,H988980,0,2,0,5,0,23,0,4,0,3,0,0,0,22,1
2021-03-02,H988981,0,1,0,0,0,20,1,4,0,0,0,1,0,21,2
2021-03-02,H988983,0,2,0,2,0,11,0,0,0,3,0,2,0,14,2
2021-03-02,H988984,3,25,2,4,0,127,0,16,1,13,1,1,0,151,3
2021-03-02,H988985,0,1,1,2,0,2,0,2,0,0,0,1,0,3,0
2021-03-02,H988986,1,0,0,0,0,40,0,0,0,2,0,1,0,26,5
2021-03-02,H988987,4,1,0,8,2,25,0,6,0,3,0,1,0,22,2
2021-03-02,H988989,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
2021-03-02,H988990,0,8,1,7,0,20,0,0,0,1,0,1,0,26,4
2021-03-02,H988994,0,3,0,8,0,56,0,18,1,7,0,1,0,47,4
2021-03-02,H988995,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-02,H988996,0,5,0,1,0,29,0,6,1,5,0,1,0,41,0
2021-03-02,H988997,1,5,0,11,1,69,0,15,3,24,0,1,0,80,7
2021-03-02,H988998,4,4,1,16,2,25,2,8,1,7,0,1,0,37,7
2021-03-02,H988999,2,2,0,6,0,27,4,2,0,4,1,2,0,32,4
2021-03-02,H989000,0,10,0,1,0,30,0,1,0,2,0,1,0,18,4
2021-03-02,H989001,2,10,0,22,0,98,1,5,0,15,0,1,0,43,4
2021-03-02,H989003,0,0,0,7,0,1,0,0,0,0,0,1,0,3,1
2021-03-02,H989005,0,6,0,5,0,17,0,3,0,3,0,1,0,9,2
2021-03-02,H989006,0,1,0,3,0,15,1,2,1,2,0,1,0,0,0
2021-03-02,H989007,3,7,0,0,0,14,0,1,0,0,0,1,0,16,3
2021-03-02,H989011,0,2,0,0,0,25,0,5,2,1,0,1,0,11,0
2021-03-02,H989018,0,5,0,5,0,29,1,2,0,1,0,1,0,48,4
2021-03-02,H989020,0,5,0,0,0,28,0,0,0,1,0,1,0,31,0
2021-03-03,H988573,0,3,0,11,0,55,0,0,0,3,0,1,0,93,2
2021-03-03,H988575,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2021-03-03,H988578,0,2,0,3,1,24,1,7,2,7,0,0,0,42,4
2021-03-03,H988600,0,2,0,1,0,21,0,1,0,1,0,1,0,19,0
2021-03-03,H988607,0,4,0,8,0,70,2,9,3,7,0,1,0,62,7
2021-03-03,H988625,3,5,0,14,2,53,3,32,2,10,0,3,0,49,7
2021-03-03,H988626,6,3,0,31,1,87,1,28,0,12,0,1,0,128,8
2021-03-03,H988628,2,22,1,4,0,80,0,19,2,6,0,0,0,97,6
2021-03-03,H988630,2,15,1,0,0,115,1,3,0,4,0,1,0,84,1
2021-03-03,H988644,1,9,1,6,0,35,0,31,27,17,0,0,0,23,7
2021-03-03,H988645,5,35,0,14,0,16,0,2,0,9,0,1,0,44,13
2021-03-03,H988649,1,21,4,3,1,19,0,19,0,9,0,1,0,36,0
2021-03-03,H988650,0,14,0,10,0,55,4,8,0,5,0,1,0,47,2
2021-03-03,H988652,0,59,2,0,0,18,0,12,0,9,0,1,0,105,5
2021-03-03,H988668,0,2,0,1,0,47,0,29,0,24,0,1,0,28,1
2021-03-03,H988670,0,11,0,3,0,28,3,2,1,5,0,1,0,14,2
2021-03-03,H988684,0,4,0,9,1,98,0,11,1,2,0,1,0,41,2
2021-03-03,H988915,0,0,0,1,0,40,1,5,0,3,0,0,0,45,1
2021-03-03,H988918,0,3,1,2,0,1,0,2,0,0,0,2,0,4,2
2021-03-03,H988926,3,1,0,17,2,51,0,15,2,10,0,2,0,40,4
2021-03-03,H988927,0,1,0,1,0,7,0,8,0,0,0,1,0,8,1
2021-03-03,H988934,0,9,1,0,0,77,3,5,1,7,0,1,0,74,6
2021-03-03,H988935,0,28,0,4,0,72,0,15,0,3,0,1,0,108,4
2021-03-03,H988937,9,20,2,0,0,91,0,11,0,6,1,2,0,89,4
2021-03-03,H988938,9,4,1,5,0,102,0,15,2,21,0,1,0,61,5
2021-03-03,H988939,0,0,0,4,0,68,0,6,0,5,0,1,0,67,7
2021-03-03,H988942,0,7,1,4,0,15,0,1,0,1,0,1,0,15,0
2021-03-03,H988943,0,12,1,0,0,33,0,2,0,6,0,1,0,36,5
2021-03-03,H988945,1,2,0,2,0,9,0,1,0,1,1,1,0,16,0
2021-03-03,H988946,0,2,0,0,0,10,0,3,0,0,0,1,0,6,0
2021-03-03,H988947,0,3,0,6,0,17,3,0,0,0,0,1,0,19,0
2021-03-03,H988948,2,10,1,0,0,44,0,5,0,5,0,1,0,60,8
2021-03-03,H988950,2,4,0,0,0,72,2,15,1,1,0,1,0,82,9
2021-03-03,H988951,0,0,0,1,0,3,0,0,0,0,0,2,0,2,0
2021-03-03,H988955,0,8,1,2,0,34,0,3,0,7,0,1,0,28,3
2021-03-03,H988957,1,3,1,5,0,37,1,2,1,0,0,1,0,38,3
2021-03-03,H988958,2,2,0,2,0,16,3,1,0,1,0,1,0,12,1
2021-03-03,H988959,0,4,0,10,0,6,0,0,0,0,0,1,0,7,1
2021-03-03,H988960,0,2,0,1,0,3,0,0,0,0,0,0,0,7,1
2021-03-03,H988961,0,3,2,0,0,6,1,0,0,0,0,1,0,14,3
2021-03-03,H988963,3,4,0,20,1,72,0,8,1,5,0,1,0,66,1
2021-03-03,H988964,1,0,0,0,0,1,0,14,1,3,0,1,0,3,1
2021-03-03,H988965,0,0,0,1,0,10,2,1,0,2,0,1,0,10,3
2021-03-03,H988967,0,0,0,3,0,11,0,17,2,3,0,1,0,16,0
2021-03-03,H988968,0,22,0,0,0,60,1,9,1,3,0,1,0,69,11
2021-03-03,H988969,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0
2021-03-03,H988970,2,7,0,2,3,29,0,4,0,3,0,2,0,26,4
2021-03-03,H988971,1,11,2,14,1,62,0,8,0,4,0,1,0,98,6
2021-03-03,H988972,0,3,0,0,0,25,0,1,0,1,0,0,0,22,0
2021-03-03,H988973,4,16,0,0,0,26,0,2,0,1,0,2,0,34,1
2021-03-03,H988974,2,8,0,4,1,22,0,15,0,25,0,1,0,29,3
2021-03-03,H988977,0,14,1,5,0,35,0,16,1,4,0,1,0,40,1
2021-03-03,H988978,11,2,1,17,0,65,1,26,0,6,0,2,0,55,1
2021-03-03,H988980,2,1,0,17,0,35,0,17,2,3,0,2,0,26,3
2021-03-03,H988981,0,0,0,0,0,22,0,7,1,0,0,1,0,23,3
2021-03-03,H988983,0,2,0,0,0,5,2,0,0,0,0,1,0,4,2
2021-03-03,H988984,0,19,3,5,1,68,1,6,0,4,0,1,0,92,8
2021-03-03,H988985,0,2,0,2,0,0,0,1,0,0,0,1,0,1,0
2021-03-03,H988986,0,0,0,2,0,26,0,0,0,1,0,1,0,25,2
2021-03-03,H988987,0,3,0,6,0,19,1,8,1,2,0,1,0,23,1
2021-03-03,H988989,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0
2021-03-03,H988994,0,2,0,6,0,41,0,13,0,8,0,1,0,38,3
2021-03-03,H988996,2,4,0,1,0,31,1,3,0,6,0,1,0,28,2
2021-03-03,H988997,4,4,0,16,1,69,0,18,0,10,0,1,0,90,8
2021-03-03,H988998,1,4,1,6,0,26,0,11,0,9,0,1,0,36,2
2021-03-03,H988999,5,7,0,21,2,65,1,5,1,7,0,1,0,63,4
2021-03-03,H989000,0,13,0,1,0,28,0,4,0,6,0,1,0,22,1
2021-03-03,H989001,0,6,1,32,0,86,0,8,0,10,0,1,0,50,4
2021-03-03,H989002,0,8,0,2,0,2,0,0,0,0,0,2,0,25,4
2021-03-03,H989003,0,0,0,5,1,2,0,0,0,0,0,1,0,3,0
2021-03-03,H989005,0,6,0,1,0,11,0,4,0,3,0,1,0,8,0
2021-03-03,H989006,0,1,0,6,0,12,0,0,0,2,0,1,0,7,1
2021-03-03,H989007,2,4,0,1,0,24,0,2,0,1,0,1,0,8,0
2021-03-03,H989011,2,3,1,0,0,17,2,3,0,2,0,1,0,11,0
2021-03-03,H989014,0,0,0,3,0,3,0,1,0,0,0,2,0,6,0
2021-03-03,H989015,0,0,0,1,0,0,0,0,0,0,0,2,0,6,3
2021-03-03,H989018,0,0,0,1,0,10,2,0,0,0,0,1,0,14,1
2021-03-03,H989020,0,2,0,0,0,12,0,0,0,0,0,1,0,10,2
2021-03-04,H988573,1,2,0,6,0,35,0,1,0,0,0,0,0,48,2
2021-03-04,H988575,1,3,0,6,0,34,0,5,0,3,0,2,0,28,2
2021-03-04,H988578,1,5,0,1,0,15,0,7,0,3,0,2,0,26,2
2021-03-04,H988600,0,3,0,3,0,26,0,4,0,0,0,1,0,42,3
2021-03-04,H988607,0,5,0,10,0,68,0,7,0,2,0,1,0,63,3
2021-03-04,H988625,8,6,0,26,1,66,2,29,0,8,0,1,0,64,8
2021-03-04,H988626,7,2,0,30,1,87,0,27,1,10,0,1,0,113,9
2021-03-04,H988628,0,27,1,2,0,82,0,5,0,5,0,3,0,96,4
2021-03-04,H988630,1,16,2,0,0,88,0,14,1,1,0,1,0,66,4
2021-03-04,H988644,0,21,2,13,1,28,0,29,1,21,0,0,0,58,6
2021-03-04,H988645,1,46,3,0,0,4,0,3,0,2,0,1,0,49,3
2021-03-04,H988649,0,22,1,1,0,14,0,10,0,4,0,1,0,24,2
2021-03-04,H988650,0,7,0,8,0,33,0,2,0,2,0,1,0,37,3
2021-03-04,H988652,0,19,0,0,0,18,4,8,0,3,0,2,0,44,1
2021-03-04,H988668,5,2,0,3,0,45,0,30,2,17,0,1,0,20,5
2021-03-04,H988670,0,8,0,1,0,11,1,4,0,2,0,1,0,8,0
2021-03-04,H988684,0,0,0,4,1,85,0,7,0,2,0,1,0,41,4
2021-03-04,H988915,0,0,0,0,0,58,0,4,0,2,0,1,0,44,2
2021-03-04,H988918,0,1,0,3,0,3,0,0,0,0,0,2,0,5,0
2021-03-04,H988925,0,3,0,2,0,38,1,5,0,4,0,1,0,24,0
2021-03-04,H988926,2,2,0,6,0,20,0,6,0,6,0,0,0,18,2
2021-03-04,H988927,0,0,0,0,0,9,0,3,0,0,0,0,0,3,0
2021-03-04,H988934,0,7,0,0,0,87,0,7,0,8,0,2,0,74,3
2021-03-04,H988935,0,17,1,8,1,72,0,7,0,4,0,1,0,88,2
2021-03-04,H988937,3,17,0,0,0,68,0,2,0,3,0,1,0,45,2
2021-03-04,H988938,8,6,0,5,0,68,0,11,1,17,0,0,0,50,6
2021-03-04,H988939,3,0,0,4,0,62,0,6,0,2,0,1,0,65,8
2021-03-04,H988942,0,3,0,2,0,6,0,1,0,0,0,1,0,5,1
2021-03-04,H988943,0,13,0,0,0,45,1,1,0,2,0,1,0,22,2
2021-03-04,H988945,1,0,0,0,0,10,1,0,0,0,0,1,0,6,0
2021-03-04,H988946,0,1,0,0,0,5,0,0,0,0,0,0,0,4,1
2021-03-04,H988947,0,2,0,2,0,23,2,1,0,1,0,1,0,24,1
2021-03-04,H988948,0,3,0,0,0,31,0,1,0,6,0,0,0,21,0
2021-03-04,H988950,0,3,0,0,0,56,1,1,0,6,0,1,0,78,4
2021-03-04,H988951,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2021-03-04,H988955,2,13,0,2,0,62,1,4,3,1,0,2,0,6,2
2021-03-04,H988957,0,0,0,3,1,10,2,2,4,0,0,1,0,13,5
2021-03-04,H988958,2,3,0,2,0,12,0,3,1,0,0,1,0,18,1
2021-03-04,H988959,1,6,2,13,1,18,0,2,0,3,0,0,0,36,0
2021-03-04,H988960,0,7,1,2,0,16,0,4,0,0,0,2,0,15,0
2021-03-04,H988961,0,1,0,1,1,15,0,0,0,0,0,1,0,7,0
2021-03-04,H988963,3,0,0,12,2,53,0,5,0,2,0,1,0,53,5
2021-03-04,H988964,0,0,0,0,0,5,0,3,0,7,0,1,0,2,0
2021-03-04,H988965,0,0,0,1,0,2,1,1,0,1,0,1,0,7,2
2021-03-04,H988967,1,0,0,0,0,7,0,8,1,5,0,2,0,7,0
2021-03-04,H988968,0,15,0,4,1,40,0,6,2,18,0,1,0,37,3
2021-03-04,H988969,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2021-03-04,H988970,0,3,0,2,0,24,1,3,0,3,0,1,0,25,2
2021-03-04,H988971,2,8,1,16,0,79,1,5,0,1,0,1,0,78,4
2021-03-04,H988972,1,2,0,0,0,25,0,2,0,2,0,2,0,24,2
2021-03-04,H988973,0,16,0,0,0,15,0,6,1,1,0,1,0,16,2
2021-03-04,H988974,2,1,0,6,1,39,0,17,1,22,0,2,0,30,5
2021-03-04,H988977,0,10,0,6,0,41,0,13,1,5,0,1,0,26,3
2021-03-04,H988978,5,4,0,21,0,35,2,8,0,4,0,1,0,38,1
2021-03-04,H988980,13,5,0,12,0,29,0,19,0,7,0,1,0,28,4
2021-03-04,H988981,0,1,0,0,0,31,0,5,0,0,0,1,0,12,3
2021-03-04,H988983,0,2,0,3,0,8,1,0,0,0,0,1,0,6,0
2021-03-04,H988984,4,22,1,7,0,90,0,19,2,13,0,1,0,120,7
2021-03-04,H988985,1,2,0,4,0,3,0,0,0,0,0,1,0,2,0
2021-03-04,H988986,0,0,0,0,0,14,0,0,0,2,0,1,0,14,1
2021-03-04,H988987,0,1,0,6,0,19,1,2,0,4,0,1,0,19,0
2021-03-04,H988989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-04,H988990,4,7,0,2,0,41,0,13,0,4,0,1,0,45,4
2021-03-04,H988994,0,0,0,4,1,18,0,7,0,5,0,1,0,21,6
2021-03-04,H988996,4,3,0,1,0,33,0,10,2,3,0,1,0,27,0
2021-03-04,H988997,1,2,0,4,0,51,2,12,3,8,0,1,0,50,2
2021-03-04,H988998,1,6,1,4,0,33,0,10,4,4,0,1,0,27,3
2021-03-04,H988999,7,4,0,5,0,74,1,5,0,4,0,1,0,34,4
2021-03-04,H989000,0,7,0,1,0,31,0,5,1,3,0,1,0,22,1
2021-03-04,H989001,4,8,0,20,0,101,0,14,2,19,0,1,0,73,7
2021-03-04,H989002,0,9,0,0,0,0,0,1,0,0,0,1,0,19,1
2021-03-04,H989003,0,1,0,3,1,1,0,0,0,0,0,1,0,3,0
2021-03-04,H989004,0,1,0,0,0,2,0,2,0,0,0,1,0,5,0
2021-03-04,H989005,0,2,0,2,0,12,0,5,0,2,0,1,0,10,0
2021-03-04,H989006,0,3,0,2,0,10,0,1,0,0,0,1,0,2,0
2021-03-04,H989007,2,5,0,0,0,11,0,1,0,0,0,1,0,13,2
2021-03-04,H989011,1,4,0,0,0,25,1,2,0,6,0,1,0,17,2
2021-03-04,H989014,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0
2021-03-04,H989015,0,0,0,1,0,0,0,0,0,0,0,1,0,34,5
2021-03-04,H989018,0,1,0,2,0,9,0,0,0,1,0,1,0,7,0
2021-03-04,H989020,0,4,1,0,0,3,0,1,0,2,0,1,0,7,0
2021-03-05,H988571,2,15,1,8,0,72,0,8,0,4,0,0,0,77,7
2021-03-05,H988573,0,4,0,11,0,28,2,5,0,1,0,2,0,54,4
2021-03-05,H988575,0,4,0,5,0,24,0,1,0,0,0,1,0,25,2
2021-03-05,H988578,0,0,0,6,1,19,0,2,0,7,0,0,0,26,4
2021-03-05,H988588,1,14,0,0,0,36,3,7,1,2,0,2,0,49,1
2021-03-05,H988600,2,2,0,4,0,27,0,1,0,0,0,1,0,43,4
2021-03-05,H988607,0,4,0,10,0,49,2,4,0,1,0,0,0,63,4
2021-03-05,H988625,5,10,0,37,2,65,1,23,1,8,0,1,0,77,7
2021-03-05,H988626,5,2,0,26,2,96,0,27,6,8,0,1,0,140,8
2021-03-05,H988628,1,27,0,6,0,73,1,12,0,11,0,1,0,111,7
2021-03-05,H988630,0,11,0,0,0,90,0,7,0,6,0,1,0,71,3
2021-03-05,H988644,1,12,2,7,0,32,1,32,0,15,0,0,0,58,10
2021-03-05,H988645,0,8,1,6,0,7,2,1,0,1,0,0,0,8,1
2021-03-05,H988649,1,27,0,1,0,26,0,6,2,4,0,1,0,31,1
2021-03-05,H988650,0,7,0,4,0,52,0,4,0,3,0,1,0,50,4
2021-03-05,H988652,0,63,4,0,0,25,1,6,0,4,0,0,0,95,7
2021-03-05,H988668,3,2,0,3,0,40,0,30,3,26,0,1,0,14,2
2021-03-05,H988670,1,18,1,3,0,82,0,16,1,10,0,1,0,47,7
2021-03-05,H988684,0,0,0,8,0,79,1,8,0,2,0,1,0,35,3
2021-03-05,H988915,0,1,0,2,0,28,0,5,0,4,0,1,0,43,7
2021-03-05,H988918,0,2,0,4,0,11,1,2,0,2,0,1,0,12,0
